Temperature,Soil,Light,Humid,Rainfall,Label
25.38,1,2,38.25,200.52,Lidah Buaya
21.77,1,1,43.43,193.69,Lidah Buaya
30.76,2,1,36.01,230.6,Lidah Buaya
24.02,2,1,36.87,99.91,Lidah Buaya
29.96,3,1,38.39,169.57,Lidah Buaya
21.47,1,1,38.06,159.05,Lidah Buaya
32.49,1,1,40.94,223.75,Lidah Buaya
27.29,1,2,35.72,213.02,Lidah Buaya
23.08,3,1,44.07,193.34,Lidah Buaya
30.43,1,2,40.13,218.38,Lidah Buaya
27.51,3,2,41.39,238.31,Lidah Buaya
23.16,3,1,38.79,147.38,Lidah Buaya
28.6,3,1,36.2,85.28,Lidah Buaya
28.23,1,2,37.43,223.09,Lidah Buaya
32.5,1,1,37.34,138.84,Lidah Buaya
29.34,1,1,38.07,230.9,Lidah Buaya
28.63,1,2,45.26,201.73,Lidah Buaya
24.05,3,2,37.7,170.56,Lidah Buaya
30.09,2,1,39.62,167.64,Lidah Buaya
21.13,2,2,41.01,248.28,Lidah Buaya
21.52,2,1,36.2,117.46,Lidah Buaya
22.35,1,1,37.2,146.21,Lidah Buaya
27.89,2,2,40.81,161.66,Lidah Buaya
22.49,1,2,35.8,159.4,Lidah Buaya
20,1,1,35.72,221.53,Lidah Buaya
27.58,3,2,39.34,216.68,Lidah Buaya
23.69,1,1,40.4,236.49,Lidah Buaya
28.3,2,2,36.68,118.97,Lidah Buaya
26.24,2,2,43.8,189.01,Lidah Buaya
31.22,2,2,42.04,170.5,Lidah Buaya
20.31,1,2,44.23,174.97,Lidah Buaya
27.37,3,1,39.24,156.02,Lidah Buaya
26.16,3,2,44.09,184.06,Lidah Buaya
28.78,3,2,35.35,188.18,Lidah Buaya
27.4,1,1,35.29,151.08,Lidah Buaya
32.46,1,1,35.93,171.38,Lidah Buaya
23.27,1,2,40.11,141.18,Lidah Buaya
28.75,1,2,41.08,119.55,Lidah Buaya
30.31,1,2,44.99,206.25,Lidah Buaya
26.82,2,2,44.25,209.44,Lidah Buaya
23.65,1,2,39.95,164.43,Lidah Buaya
24.57,1,1,41.36,217.6,Lidah Buaya
25.91,2,1,38.93,132.7,Lidah Buaya
21.41,1,2,40.86,175.8,Lidah Buaya
24.14,3,2,35.87,189.45,Lidah Buaya
20.91,1,1,40.69,85.58,Lidah Buaya
25.87,3,2,38.21,113.2,Lidah Buaya
23.1,1,1,37.67,223.11,Lidah Buaya
27.38,2,2,38.66,199,Lidah Buaya
31.25,2,1,39.03,232.38,Lidah Buaya
22.58,1,1,42,144.61,Lidah Buaya
24.95,2,2,44.11,226.84,Lidah Buaya
21.71,1,2,37.04,120.54,Lidah Buaya
26.33,1,1,37.39,175.74,Lidah Buaya
26.09,1,2,41.61,206.08,Lidah Buaya
26.23,1,2,42.97,239.75,Lidah Buaya
32.84,1,1,39.96,230.51,Lidah Buaya
20.3,1,1,42.67,248.18,Lidah Buaya
24.55,3,1,39.96,234.09,Lidah Buaya
28.51,3,2,44.83,184.18,Lidah Buaya
22.53,1,2,43.05,155.16,Lidah Buaya
29.32,2,2,40.23,89.11,Lidah Buaya
21.66,1,1,39.07,137.78,Lidah Buaya
25.85,2,1,39.41,126.08,Lidah Buaya
28.69,3,2,43.79,146.65,Lidah Buaya
21.52,2,2,38.36,137.59,Lidah Buaya
31.94,1,2,36.58,245.34,Lidah Buaya
24.6,3,2,35.41,103.89,Lidah Buaya
31.42,1,2,37.45,203.39,Lidah Buaya
29.48,3,1,44.42,153.58,Lidah Buaya
22.26,3,1,45.86,163.52,Lidah Buaya
32.04,2,1,36.91,101.35,Lidah Buaya
24.1,1,2,42.45,163.39,Lidah Buaya
26.37,1,1,36.87,144.68,Lidah Buaya
29.34,2,1,38.53,225.24,Lidah Buaya
32.07,1,2,42.23,94.12,Lidah Buaya
24.1,3,2,39.3,105.51,Lidah Buaya
31.38,3,2,42.07,141.12,Lidah Buaya
21.9,1,2,37.67,193.88,Lidah Buaya
31.46,2,1,44.31,158.69,Lidah Buaya
30.42,2,2,40.89,95.74,Lidah Buaya
24.26,1,1,39.94,138.26,Lidah Buaya
23.75,1,2,45.43,164.78,Lidah Buaya
29.77,1,2,38.87,147.48,Lidah Buaya
24.21,2,2,44.32,213.16,Lidah Buaya
29.7,3,2,35.74,113.77,Lidah Buaya
28.56,3,2,40.49,239.76,Lidah Buaya
27.77,2,2,44.72,159.32,Lidah Buaya
23.67,1,1,45.84,134.21,Lidah Buaya
28.36,1,2,43.6,149.27,Lidah Buaya
26.74,1,2,36.74,177.37,Lidah Buaya
20.36,1,2,42.05,89.22,Lidah Buaya
31.85,1,2,39.07,235.01,Lidah Buaya
26.35,1,2,37.92,87.88,Lidah Buaya
31.41,2,2,35.18,229.72,Lidah Buaya
20.22,1,2,43.27,128.51,Lidah Buaya
30.19,3,2,41.22,90.85,Lidah Buaya
32.4,1,2,35.28,182.72,Lidah Buaya
24.39,1,2,40.68,222.35,Lidah Buaya
27.86,3,1,42.64,239.13,Lidah Buaya
20.02,1,1,42.41,222.6,Lidah Buaya
24.74,3,2,41.53,93.64,Lidah Buaya
24.81,3,2,36.12,132.48,Lidah Buaya
31.83,1,2,37.36,217.89,Lidah Buaya
24.37,3,1,44.86,216.8,Lidah Buaya
30,1,1,35.42,123.63,Lidah Buaya
31.48,1,2,43.91,201.6,Lidah Buaya
31.62,3,2,38.53,235.16,Lidah Buaya
25.65,1,2,38.67,128.85,Lidah Buaya
32.53,3,2,40.9,105.7,Lidah Buaya
32.66,1,2,41.32,97.95,Lidah Buaya
30.72,1,2,39.45,193.47,Lidah Buaya
31.61,1,2,41.52,186.14,Lidah Buaya
21.1,1,2,45.92,174.1,Lidah Buaya
25.6,1,2,38.92,166.71,Lidah Buaya
25.01,2,2,40.95,216.24,Lidah Buaya
22.59,3,2,39.72,119.45,Lidah Buaya
24.23,1,2,42.8,103.62,Lidah Buaya
23.36,1,1,38.1,206.71,Lidah Buaya
28.31,1,2,43.71,189.95,Lidah Buaya
24.06,1,1,43.58,203.6,Lidah Buaya
23.88,1,2,44.69,160.79,Lidah Buaya
22.23,3,1,40.08,172.83,Lidah Buaya
23.21,1,1,36,97.64,Lidah Buaya
27.75,1,2,42.75,122.55,Lidah Buaya
28.24,3,2,45.97,197.02,Lidah Buaya
25.5,3,1,44.41,85.16,Lidah Buaya
29.08,1,1,37.06,235.16,Lidah Buaya
22.15,2,1,39.28,222.89,Lidah Buaya
27.19,2,2,45.26,202.87,Lidah Buaya
28.67,1,2,38.66,173.73,Lidah Buaya
28.26,3,1,39.35,133.2,Lidah Buaya
26.83,1,1,44.28,241.78,Lidah Buaya
21.6,2,1,36.65,127.12,Lidah Buaya
20.88,1,1,38.37,147.66,Lidah Buaya
24.28,1,2,36.04,188.4,Lidah Buaya
25.49,1,1,38.87,143.57,Lidah Buaya
22.63,1,1,35.11,171.68,Lidah Buaya
23.2,1,2,40.41,225.42,Lidah Buaya
20.02,1,2,45.75,170.18,Lidah Buaya
22.14,3,2,45.47,150.96,Lidah Buaya
20.6,2,1,40.16,179.28,Lidah Buaya
26.4,1,1,42.81,134.2,Lidah Buaya
29.22,3,1,39.56,247.67,Lidah Buaya
30.42,1,1,42.99,98.83,Lidah Buaya
28.4,1,2,36.2,172.29,Lidah Buaya
23.47,3,2,37.28,225.59,Lidah Buaya
25.07,1,1,36.76,131.95,Lidah Buaya
26.44,1,1,39.98,203.01,Lidah Buaya
23.82,1,1,44.24,248.37,Lidah Buaya
27.63,2,2,35.26,102.7,Lidah Buaya
26.42,2,2,43.77,148.46,Lidah Buaya
30.33,2,2,36.66,132.47,Lidah Buaya
31.73,1,1,44.47,158.43,Lidah Buaya
24.97,1,1,43.85,92.09,Lidah Buaya
31.41,2,2,45.98,161.9,Lidah Buaya
26.99,2,2,42.22,197.63,Lidah Buaya
23.42,1,1,37.08,162.11,Lidah Buaya
31.41,1,2,38.95,142.78,Lidah Buaya
32.06,1,1,39.16,179.29,Lidah Buaya
31.74,1,2,40.76,85.23,Lidah Buaya
25.79,3,2,40.52,148.33,Lidah Buaya
27,1,1,44.16,236.37,Lidah Buaya
22.03,2,1,39.65,91.02,Lidah Buaya
32.19,3,1,44.89,169.33,Lidah Buaya
20.46,1,2,43.15,168.16,Lidah Buaya
30.71,1,2,38.66,109.82,Lidah Buaya
22.64,2,1,40.55,99.65,Lidah Buaya
24.08,3,2,45.52,152.65,Lidah Buaya
29.29,2,1,43.43,174.83,Lidah Buaya
20.86,2,2,39.41,162.94,Lidah Buaya
30.06,3,1,39.5,93.38,Lidah Buaya
20.69,3,2,43.07,217.46,Lidah Buaya
30.77,1,2,38.01,239.2,Lidah Buaya
26.53,3,2,36.53,228.87,Lidah Buaya
31.93,1,2,39.92,169.09,Lidah Buaya
27.26,1,2,36.98,236,Lidah Buaya
22.84,1,2,38.12,204.33,Lidah Buaya
23.06,1,1,40.76,157.53,Lidah Buaya
26.09,2,2,43.59,249.93,Lidah Buaya
32.9,1,1,38.14,96.17,Lidah Buaya
24.73,3,1,38.9,171.64,Lidah Buaya
30.55,1,1,40.57,105.83,Lidah Buaya
27.48,2,2,44.79,101.17,Lidah Buaya
32.2,3,1,41.5,117.29,Lidah Buaya
29.76,2,1,42.74,178.08,Lidah Buaya
20.24,2,2,43.06,99.28,Lidah Buaya
21.27,1,2,37.18,101.55,Lidah Buaya
22.2,1,1,37.22,225.09,Lidah Buaya
26.35,1,2,35.67,153.22,Lidah Buaya
30.68,1,1,43.44,166.13,Lidah Buaya
31.25,1,2,44.49,124.58,Lidah Buaya
26.82,1,1,38.74,146.86,Lidah Buaya
27.98,3,1,38.45,244.77,Lidah Buaya
22.98,1,2,37.34,233.12,Lidah Buaya
21.04,1,1,37.22,211.14,Lidah Buaya
20.9,1,1,44.33,85.86,Lidah Buaya
21.38,2,1,41.13,174.58,Lidah Buaya
24.05,1,2,37.6,218.16,Lidah Buaya
24.73,2,2,43.77,248.07,Lidah Buaya
31.24,2,2,44.98,209.98,Lidah Buaya
32.11,2,2,38.44,208.85,Lidah Buaya
22.03,1,1,43.46,90.72,Lidah Buaya
29.31,1,2,45.03,239.56,Lidah Buaya
27.36,1,1,44.03,116.24,Lidah Buaya
27.33,1,2,35.88,145.83,Lidah Buaya
26.89,1,2,37.85,225.41,Lidah Buaya
21.15,3,1,45.06,199.62,Lidah Buaya
22.11,1,1,36.33,210.77,Lidah Buaya
24.43,1,2,45.04,181.26,Lidah Buaya
25.34,1,2,40.67,123.3,Lidah Buaya
20.26,1,1,44.81,239.92,Lidah Buaya
20.48,2,2,37.05,118.34,Lidah Buaya
21.22,1,1,44.86,90.81,Lidah Buaya
20.85,1,1,35.11,85.48,Lidah Buaya
32.12,3,1,36.25,109.78,Lidah Buaya
22.85,2,1,43.07,204.75,Lidah Buaya
32.49,1,1,45.4,92.3,Lidah Buaya
20.95,1,2,37.39,93.43,Lidah Buaya
30.79,1,1,43.35,114.93,Lidah Buaya
27.67,1,2,36.77,199.39,Lidah Buaya
25.2,1,1,38.95,231.83,Lidah Buaya
26.64,3,1,38.38,244.38,Lidah Buaya
32.91,1,2,44.6,204.27,Lidah Buaya
21.92,1,1,43.56,236.99,Lidah Buaya
25.86,3,2,39.4,175.01,Lidah Buaya
32.87,1,2,35.96,176.08,Lidah Buaya
28.37,1,1,45.82,215.31,Lidah Buaya
32.88,2,2,45.09,133.9,Lidah Buaya
21.47,1,2,39.07,154.87,Lidah Buaya
21.98,3,2,41.96,179.4,Lidah Buaya
23.7,1,1,36.38,93.67,Lidah Buaya
28.21,3,2,40.53,163.95,Lidah Buaya
24.05,3,1,38.64,134.33,Lidah Buaya
28.18,3,1,42.43,97.45,Lidah Buaya
20.66,3,1,38.82,124.9,Lidah Buaya
22.9,1,1,35.47,248.42,Lidah Buaya
25.75,1,2,38.4,204.86,Lidah Buaya
26.15,3,2,36.21,198.58,Lidah Buaya
25.92,1,2,45.74,151.26,Lidah Buaya
26.93,1,2,43.77,212.39,Lidah Buaya
25.43,1,2,45.53,222.92,Lidah Buaya
31.74,3,2,40.17,97.83,Lidah Buaya
30.48,1,1,40.12,142.02,Lidah Buaya
25.5,1,1,37.89,232.36,Lidah Buaya
30.69,1,1,36.93,153.93,Lidah Buaya
30.2,2,1,36.89,168.31,Lidah Buaya
26.98,2,2,39.58,111.34,Lidah Buaya
27.37,1,2,43.02,98.17,Lidah Buaya
26.23,2,2,42.44,241.92,Lidah Buaya
27.15,1,2,44.16,118.35,Lidah Buaya
26.63,1,2,44.04,105.86,Lidah Buaya
23.59,1,2,37.11,214.87,Lidah Buaya
24.41,1,2,45.67,97.9,Lidah Buaya
32.67,1,1,41.6,108.82,Lidah Buaya
32.64,1,1,43.83,226,Lidah Buaya
20.97,1,2,38.67,231.32,Lidah Buaya
30.93,2,1,38.33,192.29,Lidah Buaya
30.98,1,2,35.86,194.95,Lidah Buaya
28.55,1,1,40.01,110.23,Lidah Buaya
31.85,1,2,44.24,85.55,Lidah Buaya
32.19,1,1,42.5,190.79,Lidah Buaya
24.65,3,2,45.77,228.81,Lidah Buaya
32.13,1,2,45.52,100.46,Lidah Buaya
25.03,1,2,39.58,101.25,Lidah Buaya
25.45,1,2,39.7,106.88,Lidah Buaya
27.06,1,2,42.91,211.38,Lidah Buaya
31.72,3,1,36.71,217.64,Lidah Buaya
24.13,1,2,44.56,249.1,Lidah Buaya
28.63,1,1,45.45,193.06,Lidah Buaya
25.23,1,1,42.31,193.41,Lidah Buaya
28.57,1,2,36.22,235.27,Lidah Buaya
30.84,2,1,37.97,143.75,Lidah Buaya
24.27,3,2,39.09,213.12,Lidah Buaya
23.08,2,1,44.3,136.54,Lidah Buaya
31.44,2,2,39.03,150.19,Lidah Buaya
25.16,1,1,42.09,227.86,Lidah Buaya
29.07,1,2,44.92,110.49,Lidah Buaya
27.74,1,1,42.62,248.92,Lidah Buaya
30.56,1,2,36.67,165.26,Lidah Buaya
20.66,1,2,42.49,185.4,Lidah Buaya
21.57,1,1,38.94,192.68,Lidah Buaya
25.88,1,2,37.95,146.62,Lidah Buaya
22.33,1,2,44.73,225.06,Lidah Buaya
26.53,1,1,35.05,181.91,Lidah Buaya
24.2,1,1,42.64,237.53,Lidah Buaya
29.35,2,1,42.27,240.92,Lidah Buaya
30.24,2,1,42.25,200.16,Lidah Buaya
29.01,3,2,39.99,203.35,Lidah Buaya
23.22,1,2,44.98,156.23,Lidah Buaya
23.92,1,2,39.36,123.52,Lidah Buaya
20.58,3,1,35.07,195.75,Lidah Buaya
30.59,1,1,40.35,149.9,Lidah Buaya
26.57,1,1,42.85,195.58,Lidah Buaya
23.89,1,2,42.25,156.73,Lidah Buaya
28.79,1,1,40.54,129.76,Lidah Buaya
32.47,1,1,44.47,185.5,Lidah Buaya
21.07,2,2,44.36,98.59,Lidah Buaya
29.72,1,1,43.96,206.54,Lidah Buaya
25.66,1,2,39.92,227.16,Lidah Buaya
24.15,1,1,41.98,117.87,Lidah Buaya
25.67,1,2,43.89,124.81,Lidah Buaya
22.62,1,2,35.77,153.89,Lidah Buaya
22.51,1,2,36.03,144.04,Lidah Buaya
24.14,1,2,40.13,235.62,Lidah Buaya
31.67,1,1,35.31,141.85,Lidah Buaya
20.71,1,2,39.87,247.39,Lidah Buaya
23.92,1,1,37.43,193.84,Lidah Buaya
23.22,1,1,42.65,146.79,Lidah Buaya
27.82,1,1,41.17,93.81,Lidah Buaya
22.69,1,2,42.45,138.48,Lidah Buaya
20.14,1,1,39.23,96.17,Lidah Buaya
22,2,2,38.04,115.38,Lidah Buaya
24.71,2,2,37.99,102.2,Lidah Buaya
30.45,1,2,39.54,199.42,Lidah Buaya
31.01,1,1,39.1,142.67,Lidah Buaya
28.41,3,2,43.2,234.84,Lidah Buaya
25.38,2,2,37.12,135.45,Lidah Buaya
28.47,1,2,38.87,142.65,Lidah Buaya
22.54,1,1,35.23,126.57,Lidah Buaya
30.28,1,1,41.84,243.16,Lidah Buaya
25.76,3,1,45.45,107.6,Lidah Buaya
32.55,1,1,43.56,117.19,Lidah Buaya
23.36,1,2,45.5,181.5,Lidah Buaya
28.31,1,1,41.3,235.63,Lidah Buaya
31.1,2,1,35.03,143.47,Lidah Buaya
23.2,3,2,36.25,232.79,Lidah Buaya
20.29,1,1,38.11,239.86,Lidah Buaya
25.68,2,1,36.08,212.52,Lidah Buaya
26.65,1,1,39.56,173.22,Lidah Buaya
22.81,3,2,40.14,218.78,Lidah Buaya
30.46,2,1,37.31,235.79,Lidah Buaya
29.48,1,1,40.24,244.32,Lidah Buaya
27.35,1,2,38.65,107.87,Lidah Buaya
32.78,3,2,45.77,197.78,Lidah Buaya
27.36,1,1,45.82,125.22,Lidah Buaya
25.38,2,2,43.96,178.67,Lidah Buaya
21.97,1,2,41.33,98.28,Lidah Buaya
32.59,1,2,44.68,104.54,Lidah Buaya
25.86,1,2,44.2,104.26,Lidah Buaya
24.35,3,2,44.98,141.16,Lidah Buaya
30.01,2,1,35.47,158.46,Lidah Buaya
30.43,2,2,42.93,209.11,Lidah Buaya
21.19,2,2,37.11,234.22,Lidah Buaya
21.14,1,1,44.42,188.77,Lidah Buaya
21.15,3,1,42.09,135.89,Lidah Buaya
20.43,1,1,38.38,157.15,Lidah Buaya
27.3,2,2,36.73,141.1,Lidah Buaya
22.39,3,2,41.59,181.98,Lidah Buaya
28.69,1,1,35.31,188.02,Lidah Buaya
31.02,3,1,43.71,215.64,Lidah Buaya
26.85,1,2,38.54,117.72,Lidah Buaya
30.78,2,1,43.5,112.77,Lidah Buaya
24.77,2,2,35.93,170.2,Lidah Buaya
30.29,3,1,45.96,97.38,Lidah Buaya
30.84,1,2,42.85,131.77,Lidah Buaya
23.06,2,2,43.79,246.67,Lidah Buaya
32.87,1,1,44.62,217.71,Lidah Buaya
29.41,1,2,40.05,118.84,Lidah Buaya
20.65,3,2,38.45,102.5,Lidah Buaya
22.14,1,2,41.2,192.75,Lidah Buaya
30.87,3,1,36.41,117.79,Lidah Buaya
27.94,1,2,44.51,131.69,Lidah Buaya
25.73,1,1,35.56,179.03,Lidah Buaya
27.01,1,2,35.23,169.03,Lidah Buaya
23.71,3,1,41.68,87.07,Lidah Buaya
27.48,1,1,40.97,194.61,Lidah Buaya
20.31,1,2,45.92,243.11,Lidah Buaya
32.54,1,2,44.18,180.59,Lidah Buaya
33,2,1,40.91,126.06,Lidah Buaya
22.95,1,1,44.78,158.21,Lidah Buaya
24.64,1,2,35.56,137.02,Lidah Buaya
24.27,3,2,40.93,131.99,Lidah Buaya
23.22,1,1,39.43,206.31,Lidah Buaya
21.42,1,2,35.49,208.27,Lidah Buaya
28.96,1,2,36.55,112.22,Lidah Buaya
24.35,3,2,35.18,199.69,Lidah Buaya
22.54,1,2,40.76,214.37,Lidah Buaya
26.92,2,1,35.47,129.66,Lidah Buaya
24.86,1,2,39.85,247.44,Lidah Buaya
21.39,1,2,41.92,199.53,Lidah Buaya
25.61,1,1,67.09,233.95,Kuping Gajah
28.96,3,1,67.88,239.05,Kuping Gajah
27.45,2,2,59.05,265.54,Kuping Gajah
25.74,1,1,56.37,266.1,Kuping Gajah
26.72,1,1,60.01,233.88,Kuping Gajah
25.73,1,1,69.14,260.27,Kuping Gajah
29.22,1,1,51.26,247.82,Kuping Gajah
19.17,3,2,62.53,260.16,Kuping Gajah
19.12,2,2,57.09,249.34,Kuping Gajah
21.79,3,2,55.92,264.3,Kuping Gajah
24.32,1,2,62.97,238.73,Kuping Gajah
29.27,1,1,58.49,241.5,Kuping Gajah
26.13,2,2,56.47,242.54,Kuping Gajah
24.32,1,2,69.43,263.72,Kuping Gajah
19.75,1,2,65.16,244.29,Kuping Gajah
25.08,1,2,59.3,265.12,Kuping Gajah
19.86,1,1,50.98,254.37,Kuping Gajah
22.85,2,1,60.4,262.19,Kuping Gajah
23.41,3,2,68.53,261.59,Kuping Gajah
20.34,3,2,63.36,238.1,Kuping Gajah
30.04,1,2,64.71,241.28,Kuping Gajah
22.63,2,1,50.55,264.95,Kuping Gajah
23.21,1,2,53.73,237.05,Kuping Gajah
27.67,3,1,69.72,257.92,Kuping Gajah
25.27,3,1,68.3,263.19,Kuping Gajah
21.45,1,1,65.1,250.92,Kuping Gajah
24.07,2,1,56.82,245.54,Kuping Gajah
21.41,1,1,51.04,246.42,Kuping Gajah
23.26,1,1,65.69,241.62,Kuping Gajah
18.97,1,2,51.24,265.45,Kuping Gajah
29.94,1,1,70.04,247.67,Kuping Gajah
30.08,1,2,62.43,234.38,Kuping Gajah
20.68,1,2,62.29,237.9,Kuping Gajah
30.23,3,1,66.68,237.88,Kuping Gajah
24.64,1,1,58.29,241,Kuping Gajah
18.3,3,1,58.52,239.03,Kuping Gajah
20.56,2,2,50.49,245.76,Kuping Gajah
26.01,1,2,70.8,241.35,Kuping Gajah
24.61,3,2,57.84,258.68,Kuping Gajah
23.52,1,1,67.45,263.2,Kuping Gajah
21.68,1,1,54.55,240.21,Kuping Gajah
29.83,2,1,70.57,255.32,Kuping Gajah
22.21,1,2,61.49,252.96,Kuping Gajah
19.56,1,2,62.02,253.78,Kuping Gajah
26.18,2,1,54.94,234.51,Kuping Gajah
25.32,1,1,57,240.61,Kuping Gajah
28.66,1,1,50.4,243.11,Kuping Gajah
30.18,1,2,52.26,236.25,Kuping Gajah
30.3,1,2,50.16,265.33,Kuping Gajah
26.9,1,2,52.61,258.56,Kuping Gajah
19.33,3,1,70.56,238.51,Kuping Gajah
18.49,1,2,63.25,237.18,Kuping Gajah
22.81,1,1,68.06,260.08,Kuping Gajah
28.67,1,1,50.59,250.84,Kuping Gajah
27.59,3,2,53.48,236,Kuping Gajah
22.72,3,2,57.82,242.46,Kuping Gajah
29.64,2,2,50.22,237.53,Kuping Gajah
18.8,1,1,62.07,250.87,Kuping Gajah
20.83,1,2,51.91,250.98,Kuping Gajah
24.68,1,2,65.42,266.35,Kuping Gajah
20.2,1,2,60.37,235.75,Kuping Gajah
24.19,1,2,61.78,265.02,Kuping Gajah
28.85,1,1,66.68,253.28,Kuping Gajah
19.87,1,2,60.02,238.28,Kuping Gajah
28.8,1,1,65.93,249.35,Kuping Gajah
29.15,1,1,50.93,237.86,Kuping Gajah
26.71,3,2,65.55,261.94,Kuping Gajah
18.89,1,1,50.12,256.4,Kuping Gajah
19.1,2,2,61.04,263.83,Kuping Gajah
22.72,1,2,60.72,264.77,Kuping Gajah
23.46,1,2,50.54,237.9,Kuping Gajah
20.1,1,1,53.48,258.92,Kuping Gajah
25.93,1,2,61.87,242.59,Kuping Gajah
22.4,1,1,62.5,266.32,Kuping Gajah
26.85,1,1,56.67,240.4,Kuping Gajah
22.07,3,2,59.69,245.45,Kuping Gajah
24.64,3,1,51.34,243.13,Kuping Gajah
19.45,1,1,65.1,256.61,Kuping Gajah
29.79,1,2,67.92,243.78,Kuping Gajah
21.54,3,2,54,240.85,Kuping Gajah
28.46,3,1,55.79,238,Kuping Gajah
18.74,1,1,51.19,237.72,Kuping Gajah
29.05,3,1,52.81,265.41,Kuping Gajah
18.51,1,2,58.52,263.5,Kuping Gajah
29.35,3,2,66.83,255.69,Kuping Gajah
20.31,3,1,60.05,262.58,Kuping Gajah
24.6,1,2,53.87,266.21,Kuping Gajah
18.73,1,2,67.91,245.33,Kuping Gajah
19.96,1,2,62.69,259.29,Kuping Gajah
21.88,1,2,51.54,253.2,Kuping Gajah
20.52,1,1,64.82,237.15,Kuping Gajah
23.87,2,1,68.86,243.92,Kuping Gajah
28.5,1,1,55.57,234.07,Kuping Gajah
19.79,1,1,56.37,265.62,Kuping Gajah
26.06,1,1,56.01,245.43,Kuping Gajah
23.59,3,2,65.85,256.07,Kuping Gajah
18.79,1,1,69.27,265.42,Kuping Gajah
28.91,1,1,50.83,266.15,Kuping Gajah
27.41,1,1,52.27,248.53,Kuping Gajah
26.37,1,1,53.23,234.74,Kuping Gajah
20.33,3,2,57.72,265.39,Kuping Gajah
19.6,1,2,55.95,234.82,Kuping Gajah
29.78,1,2,61.27,259.59,Kuping Gajah
29.74,1,1,52.14,233.69,Kuping Gajah
20.79,1,2,67.66,260.27,Kuping Gajah
22.43,2,2,63.57,244.44,Kuping Gajah
21.35,3,1,70.53,250,Kuping Gajah
26.54,1,1,67.12,234.53,Kuping Gajah
21.59,1,2,52.22,235.86,Kuping Gajah
22.38,1,1,58.71,241.56,Kuping Gajah
24.04,2,2,57.34,250.4,Kuping Gajah
22.55,2,1,55.63,262.23,Kuping Gajah
27.57,1,1,51.23,234.6,Kuping Gajah
22.19,1,2,50.41,263.26,Kuping Gajah
26.6,1,1,58.34,239.04,Kuping Gajah
28.75,1,2,54.24,243.86,Kuping Gajah
29.43,2,1,64.08,256.34,Kuping Gajah
27.25,1,2,62.3,264.27,Kuping Gajah
19.76,1,2,63.72,241.17,Kuping Gajah
21.15,2,1,53.12,246.71,Kuping Gajah
26.83,1,2,61.68,242.64,Kuping Gajah
24.4,3,2,52.97,255.44,Kuping Gajah
26.02,3,2,56.95,259.95,Kuping Gajah
20.02,2,1,51.74,252.32,Kuping Gajah
20.21,1,1,62.65,241.4,Kuping Gajah
25.67,2,1,65.7,239.08,Kuping Gajah
19.88,3,1,70.89,237.25,Kuping Gajah
25.64,1,1,51.98,260.52,Kuping Gajah
21.94,2,2,66.54,235.64,Kuping Gajah
29.26,1,2,62.29,263.87,Kuping Gajah
23.86,1,1,51.03,244.45,Kuping Gajah
28.93,1,1,54.77,253.91,Kuping Gajah
30.77,3,1,58.24,257.75,Kuping Gajah
19.26,1,2,52.26,255.15,Kuping Gajah
19.54,1,1,67.28,242.36,Kuping Gajah
21.78,3,2,62.72,259.68,Kuping Gajah
18.55,1,2,63.48,242.64,Kuping Gajah
21.27,1,1,67.58,241.36,Kuping Gajah
29.19,3,1,57.54,245.06,Kuping Gajah
28.4,1,2,50.06,254.38,Kuping Gajah
20.53,1,2,62.99,253.92,Kuping Gajah
20.49,3,1,69.43,264.38,Kuping Gajah
22.34,1,2,66.32,240.04,Kuping Gajah
26.51,1,1,62.73,259.54,Kuping Gajah
27.11,2,1,55.93,236.89,Kuping Gajah
30.83,1,2,55.98,252.97,Kuping Gajah
23.72,1,2,66.03,265.39,Kuping Gajah
30.05,1,1,62.1,266.62,Kuping Gajah
19.42,2,2,52.32,237.72,Kuping Gajah
18.24,2,1,63.05,235,Kuping Gajah
28.67,1,2,59.63,249.08,Kuping Gajah
26.14,3,1,66.16,245.87,Kuping Gajah
18.84,1,1,56.52,252.97,Kuping Gajah
23.1,1,2,60.74,266.57,Kuping Gajah
28.48,1,2,69.55,239.18,Kuping Gajah
22.02,1,1,62.13,238.75,Kuping Gajah
30.55,1,2,68.86,253.26,Kuping Gajah
26.89,1,2,60.82,255.37,Kuping Gajah
27.41,1,1,65.17,245.13,Kuping Gajah
30.84,3,2,70.89,254.32,Kuping Gajah
27.93,1,2,55.74,262.01,Kuping Gajah
26.85,3,2,55.76,256.67,Kuping Gajah
26.34,2,1,65.71,233.68,Kuping Gajah
29.12,1,2,61.86,245.88,Kuping Gajah
26.55,1,2,61.77,233.46,Kuping Gajah
18.08,2,2,51.08,237.78,Kuping Gajah
26.88,2,2,63.6,252.88,Kuping Gajah
24.2,1,2,55.69,251.54,Kuping Gajah
25.8,1,2,62.59,236.27,Kuping Gajah
24.41,3,2,52.49,234.55,Kuping Gajah
18.29,3,2,52.15,249.67,Kuping Gajah
29.49,1,2,61.87,239.69,Kuping Gajah
29.89,1,2,56.89,263.02,Kuping Gajah
24.04,1,1,62.25,237.27,Kuping Gajah
29.47,2,2,56.34,237.9,Kuping Gajah
29.71,1,1,64.52,235.75,Kuping Gajah
28.5,1,2,61.39,245.86,Kuping Gajah
30.81,1,2,62.56,264.99,Kuping Gajah
20.07,3,1,55.17,249.76,Kuping Gajah
